datetime,RH%,tempC,CH4smV,K33_RH,K33_Temp,K33_CO2,SampleNumber,PumpCycle,pred_CH4,station,sensor
2021-09-28T04:32:07Z,79.9,17.2,766.6,49.78,25.02,361,616,2,42.11345178641459,1,1
2021-09-28T04:32:09Z,79.9,17.2,766.6,49.78,25.02,361,617,2,42.11345178641459,1,1
2021-09-28T04:32:11Z,79.9,17.2,771.48,49.78,25.02,361,618,2,43.03361799795216,1,1
2021-09-28T04:32:13Z,79.9,17.2,771.48,49.78,25.02,361,619,2,43.03361799795216,1,1
2021-09-28T04:32:15Z,79.8,17.2,771.48,49.78,25.02,361,620,2,43.07418276425208,1,1
2021-09-28T04:32:17Z,79.8,17.2,771.48,49.78,25.02,361,621,2,43.07418276425208,1,1
2021-09-28T04:32:19Z,79.8,17.2,771.48,49.78,25.02,361,622,2,43.07418276425208,1,1
2021-09-28T04:32:21Z,79.8,17.2,771.48,49.78,25.02,361,623,2,43.07418276425208,1,1
2021-09-28T04:32:23Z,79.8,17.2,766.6,49.78,25.02,361,624,2,42.15347539459878,1,1
2021-09-28T04:32:25Z,79.8,17.2,766.6,49.78,25.02,361,625,2,42.15347539459878,1,1
2021-09-28T04:32:27Z,79.8,17.2,766.6,49.78,25.02,361,626,2,42.15347539459878,1,1
2021-09-28T04:32:29Z,79.8,17.2,766.6,49.56,25.08,362,627,2,42.15347539459878,1,1
2021-09-28T04:32:31Z,79.8,17.2,776.37,49.56,25.08,362,628,2,44.00440351662426,1,1
2021-09-28T04:32:33Z,79.8,17.2,776.37,49.56,25.08,362,629,2,44.00440351662426,1,1
2021-09-28T04:32:35Z,79.8,17.2,776.37,49.56,25.08,362,630,2,44.00440351662426,1,1
2021-09-28T04:32:37Z,79.8,17.2,771.48,49.56,25.08,362,631,2,43.07418276425208,1,1
2021-09-28T04:32:39Z,79.8,17.2,771.48,49.56,25.08,362,632,2,43.07418276425208,1,1
2021-09-28T04:32:41Z,79.8,17.2,771.48,49.56,25.08,362,633,2,43.07418276425208,1,1
2021-09-28T04:32:43Z,79.8,17.2,771.48,49.56,25.08,362,634,2,43.07418276425208,1,1
2021-09-28T04:32:45Z,79.8,17.2,771.48,49.56,25.08,362,635,2,43.07418276425208,1,1
2021-09-28T04:32:47Z,79.8,17.2,766.6,49.56,25.08,362,636,2,42.15347539459878,1,1
2021-09-28T04:32:49Z,79.8,17.2,771.48,49.68,25.04,359,637,2,43.07418276425208,1,1
2021-09-28T04:32:51Z,79.7,17.2,776.37,49.68,25.04,359,638,2,44.04556145801861,1,1
2021-09-28T04:32:53Z,79.7,17.2,776.37,49.68,25.04,359,639,2,44.04556145801861,1,1
2021-09-28T04:32:55Z,79.8,17.2,776.37,49.68,25.04,359,640,2,44.00440351662426,1,1
2021-09-28T04:32:57Z,79.7,17.2,776.37,49.68,25.04,359,641,2,44.04556145801861,1,1
2021-09-28T04:32:59Z,79.7,17.2,776.37,49.68,25.04,359,642,2,44.04556145801861,1,1
2021-09-28T04:33:01Z,79.7,17.2,776.37,49.68,25.04,359,643,2,44.04556145801861,1,1
2021-09-28T04:33:03Z,79.7,17.2,771.48,49.68,25.04,359,644,2,43.11479333849275,1,1
2021-09-28T04:33:05Z,79.7,17.3,771.48,49.68,25.04,359,645,2,42.92094642229049,1,1
2021-09-28T04:33:07Z,79.7,17.2,771.48,49.68,25.04,359,646,2,43.11479333849275,1,1
2021-09-28T04:33:09Z,79.7,17.2,771.48,49.65,25.05,361,647,2,43.11479333849275,1,1
2021-09-28T04:33:11Z,79.7,17.2,776.37,49.65,25.05,361,648,2,44.04556145801861,1,1
2021-09-28T04:33:13Z,79.6,17.2,776.37,49.65,25.05,361,649,2,44.08676590686395,1,1
2021-09-28T04:33:15Z,79.6,17.2,776.37,49.65,25.05,361,650,2,44.08676590686395,1,1
2021-09-28T04:33:17Z,79.7,17.3,776.37,49.65,25.05,361,651,2,43.8491017879522,1,1
2021-09-28T04:33:19Z,79.6,17.3,776.37,49.65,25.05,361,652,2,43.8903306224691,1,1
2021-09-28T04:33:21Z,79.6,17.3,776.37,49.65,25.05,361,653,2,43.8903306224691,1,1
2021-09-28T04:33:23Z,79.6,17.2,771.48,49.65,25.05,361,654,2,43.15544980167315,1,1
2021-09-28T04:33:25Z,79.6,17.3,771.48,49.65,25.05,361,655,2,42.96162694683285,1,1
2021-09-28T04:33:27Z,79.6,17.3,771.48,49.65,25.05,361,656,2,42.96162694683285,1,1
2021-09-28T04:33:29Z,79.6,17.3,771.48,49.62,25.09,362,657,2,42.96162694683285,1,1
2021-09-28T04:33:31Z,79.6,17.2,771.48,49.62,25.09,362,658,2,43.15544980167315,1,1
2021-09-28T04:33:33Z,79.6,17.3,771.48,49.62,25.09,362,659,2,42.96162694683285,1,1
2021-09-28T04:33:35Z,79.6,17.3,771.48,49.62,25.09,362,660,2,42.96162694683285,1,1
2021-09-28T04:33:37Z,79.6,17.3,771.48,49.62,25.09,362,661,2,42.96162694683285,1,1
2021-09-28T04:33:39Z,79.6,17.3,776.37,49.62,25.09,362,662,2,43.8903306224691,1,1
2021-09-28T04:33:41Z,79.6,17.3,776.37,49.62,25.09,362,663,2,43.8903306224691,1,1
2021-09-28T04:33:43Z,79.6,17.3,776.37,49.62,25.09,362,664,2,43.8903306224691,1,1
2021-09-28T04:33:45Z,79.6,17.3,776.37,49.62,25.09,362,665,2,43.8903306224691,1,1
2021-09-28T04:33:47Z,79.6,17.3,776.37,49.62,25.09,362,666,2,43.8903306224691,1,1
2021-09-28T04:33:49Z,79.6,17.3,776.37,49.62,25.09,362,667,2,43.8903306224691,1,1
2021-09-28T04:33:51Z,79.6,17.3,781.25,49.62,25.09,362,668,2,44.82477062604139,1,1
2021-09-28T04:33:53Z,79.6,17.3,781.25,49.62,25.09,362,669,2,44.82477062604139,1,1
2021-09-28T04:33:55Z,79.5,17.3,781.25,49.62,25.09,362,670,2,44.866598537523465,1,1
2021-09-28T04:33:57Z,79.5,17.3,781.25,49.62,25.09,362,671,2,44.866598537523465,1,1
2021-09-28T04:33:59Z,79.5,17.3,781.25,49.62,25.09,362,672,2,44.866598537523465,1,1
2021-09-28T04:34:01Z,79.5,17.3,781.25,49.62,25.09,362,673,2,44.866598537523465,1,1
2021-09-28T04:34:03Z,79.5,17.3,776.37,49.62,25.09,362,674,2,43.931606211589205,1,1
2021-09-28T04:34:05Z,79.5,17.3,781.25,49.62,25.09,362,675,2,44.866598537523465,1,1
2021-09-28T04:34:07Z,79.5,17.3,781.25,49.62,25.09,362,676,2,44.866598537523465,1,1
2021-09-28T04:34:09Z,79.5,17.3,781.25,49.39,25.14,360,677,2,44.866598537523465,1,1
2021-09-28T04:34:11Z,79.5,17.3,781.25,49.39,25.14,360,678,2,44.866598537523465,1,1
2021-09-28T04:34:13Z,79.5,17.3,786.13,49.39,25.14,360,679,2,45.80926015430844,1,1
2021-09-28T04:34:15Z,79.5,17.3,786.13,49.39,25.14,360,680,2,45.80926015430844,1,1
2021-09-28T04:34:17Z,79.4,17.3,786.13,49.39,25.14,360,681,2,45.85169301485323,1,1
2021-09-28T04:34:19Z,79.4,17.3,786.13,49.39,25.14,360,682,2,45.85169301485323,1,1
2021-09-28T04:34:21Z,79.4,17.3,786.13,49.39,25.14,360,683,2,45.85169301485323,1,1
2021-09-28T04:34:23Z,79.4,17.3,781.25,49.39,25.14,360,684,2,44.90847391338172,1,1
2021-09-28T04:34:25Z,79.4,17.3,781.25,49.39,25.14,360,685,2,44.90847391338172,1,1
2021-09-28T04:34:27Z,79.4,17.3,781.25,49.39,25.14,360,686,2,44.90847391338172,1,1
2021-09-28T04:34:29Z,79.4,17.3,781.25,49.52,25.09,361,687,2,44.90847391338172,1,1
2021-09-28T04:34:31Z,79.4,17.3,786.13,49.52,25.09,361,688,2,45.85169301485323,1,1
2021-09-28T04:34:33Z,79.4,17.3,791.02,49.52,25.09,361,689,2,46.80457984778004,1,1
2021-09-28T04:34:35Z,79.4,17.3,786.13,49.52,25.09,361,690,2,45.85169301485323,1,1
2021-09-28T04:34:37Z,79.4,17.3,786.13,49.52,25.09,361,691,2,45.85169301485323,1,1
2021-09-28T04:34:39Z,79.3,17.3,786.13,49.52,25.09,361,692,2,45.894174057125106,1,1
2021-09-28T04:34:41Z,79.3,17.3,786.13,49.52,25.09,361,693,2,45.894174057125106,1,1
2021-09-28T04:34:43Z,79.3,17.3,781.25,49.52,25.09,361,694,2,44.95039683795349,1,1
2021-09-28T04:34:45Z,79.3,17.3,781.25,49.52,25.09,361,695,2,44.95039683795349,1,1
2021-09-28T04:34:47Z,79.3,17.3,781.25,49.52,25.09,361,696,2,44.95039683795349,1,1
2021-09-28T04:34:49Z,79.3,17.3,781.25,49.52,25.11,360,697,2,44.95039683795349,1,1
2021-09-28T04:34:51Z,79.3,17.3,781.25,49.52,25.11,360,698,2,44.95039683795349,1,1
2021-09-28T04:34:53Z,79.3,17.3,786.13,49.52,25.11,360,699,2,45.894174057125106,1,1
2021-09-28T04:34:55Z,79.4,17.4,791.02,49.52,25.11,360,700,2,46.600280579946734,1,1
2021-09-28T04:34:57Z,79.3,17.3,786.13,49.52,25.11,360,701,2,45.894174057125106,1,1
2021-09-28T04:34:59Z,79.3,17.3,786.13,49.52,25.11,360,702,2,45.894174057125106,1,1
2021-09-28T04:35:01Z,79.3,17.3,786.13,49.52,25.11,360,703,2,45.894174057125106,1,1
2021-09-28T04:35:03Z,79.3,17.4,781.25,49.52,25.11,360,704,2,44.75144713471281,1,1
2021-09-28T04:35:05Z,79.2,17.3,781.25,49.52,25.11,360,705,2,44.99236739578,1,1
2021-09-28T04:35:07Z,79.2,17.3,781.25,49.52,25.11,360,706,2,44.99236739578,1,1
2021-09-28T04:35:09Z,79.3,17.4,781.25,49.49,25.13,364,707,2,44.75144713471281,1,1
2021-09-28T04:35:11Z,79.2,17.3,786.13,49.49,25.13,364,708,2,45.93670336679072,1,1
2021-09-28T04:35:13Z,79.3,17.4,791.02,49.49,25.13,364,709,2,46.64335066361432,1,1
2021-09-28T04:35:15Z,79.3,17.4,791.02,49.49,25.13,364,710,2,46.64335066361432,1,1
2021-09-28T04:35:17Z,79.3,17.4,786.13,49.49,25.13,364,711,2,45.692575746900594,1,1
2021-09-28T04:35:19Z,79.3,17.4,786.13,49.49,25.13,364,712,2,45.692575746900594,1,1
2021-09-28T04:35:21Z,79.3,17.4,786.13,49.49,25.13,364,713,2,45.692575746900594,1,1
2021-09-28T04:35:23Z,79.3,17.4,781.25,49.49,25.13,364,714,2,44.75144713471281,1,1
2021-09-28T04:35:25Z,79.2,17.4,781.25,49.49,25.13,364,715,2,44.79344240675473,1,1
2021-09-28T04:35:27Z,79.3,17.4,781.25,49.49,25.13,364,716,2,44.75144713471281,1,1
2021-09-28T04:35:29Z,79.2,17.4,786.13,49.39,25.18,366,717,2,45.73513009980065,1,1
2021-09-28T04:35:31Z,79.2,17.4,781.25,49.39,25.18,366,718,2,44.79344240675473,1,1
2021-09-28T04:35:33Z,79.2,17.4,786.13,49.39,25.18,366,719,2,45.73513009980065,1,1
2021-09-28T04:35:35Z,79.2,17.4,781.25,49.39,25.18,366,720,2,44.79344240675473,1,1
2021-09-28T04:35:37Z,79.2,17.4,781.25,49.39,25.18,366,721,2,44.79344240675473,1,1
2021-09-28T04:35:39Z,79.2,17.4,781.25,49.39,25.18,366,722,2,44.79344240675473,1,1
2021-09-28T04:35:41Z,79.2,17.4,781.25,49.39,25.18,366,723,2,44.79344240675473,1,1
2021-09-28T04:35:43Z,79.2,17.4,786.13,49.39,25.18,366,724,2,45.73513009980065,1,1
2021-09-28T04:35:45Z,79.2,17.4,786.13,49.39,25.18,366,725,2,45.73513009980065,1,1
2021-09-28T04:35:47Z,79.2,17.4,786.13,49.39,25.18,366,726,2,45.73513009980065,1,1
2021-09-28T04:35:49Z,79.1,17.4,786.13,49.39,25.18,366,727,2,45.7777329767468,1,1
2021-09-28T04:35:51Z,79.2,17.4,795.9,49.39,25.18,366,728,2,47.643608228107745,1,1
2021-09-28T04:35:53Z,79.2,17.4,795.9,49.39,25.18,366,729,2,47.643608228107745,1,1
2021-09-28T04:35:55Z,79.1,17.4,795.9,49.39,25.18,366,730,2,47.68734546230774,1,1
2021-09-28T04:35:57Z,79.1,17.4,800.78,49.39,25.18,366,731,2,48.65283143067685,1,1
2021-09-28T04:35:59Z,79.1,17.4,800.78,49.39,25.18,366,732,2,48.65283143067685,1,1
2021-09-28T04:36:01Z,79.1,17.4,800.78,49.39,25.18,366,733,2,48.65283143067685,1,1
2021-09-28T04:36:03Z,79.1,17.4,795.9,49.39,25.18,366,734,2,47.68734546230774,1,1
2021-09-28T04:36:05Z,79.1,17.4,800.78,49.39,25.18,366,735,2,48.65283143067685,1,1
2021-09-28T04:36:07Z,79.1,17.4,800.78,49.39,25.18,366,736,2,48.65283143067685,1,1
2021-09-28T04:36:09Z,79.1,17.4,800.78,49.2,25.24,364,737,2,48.65283143067685,1,1
2021-09-28T04:36:11Z,79.1,17.4,800.78,49.2,25.24,364,738,2,48.65283143067685,1,1
2021-09-28T04:36:13Z,79.1,17.4,800.78,49.2,25.24,364,739,2,48.65283143067685,1,1
2021-09-28T04:36:15Z,79.1,17.4,800.78,49.2,25.24,364,740,2,48.65283143067685,1,1
2021-09-28T04:36:17Z,79.1,17.4,800.78,49.2,25.24,364,741,2,48.65283143067685,1,1
2021-09-28T04:36:19Z,79.1,17.4,800.78,49.2,25.24,364,742,2,48.65283143067685,1,1
2021-09-28T04:36:21Z,79.1,17.4,800.78,49.2,25.24,364,743,2,48.65283143067685,1,1
2021-09-28T04:36:23Z,79.1,17.4,800.78,49.2,25.24,364,744,2,48.65283143067685,1,1
2021-09-28T04:36:25Z,79.1,17.4,800.78,49.2,25.24,364,745,2,48.65283143067685,1,1
2021-09-28T04:36:27Z,79,17.4,800.78,49.2,25.24,364,746,2,48.69719274693643,1,1
2021-09-28T04:36:29Z,79,17.4,800.78,49.2,25.24,364,747,2,48.69719274693643,1,1
2021-09-28T04:36:31Z,79.1,17.4,805.66,49.2,25.24,364,748,2,49.626134143387674,1,1
2021-09-28T04:36:33Z,79,17.4,805.66,49.2,25.24,364,749,2,49.671074285335095,1,1
2021-09-28T04:36:35Z,79,17.4,805.66,49.2,25.24,364,750,2,49.671074285335095,1,1
2021-09-28T04:36:37Z,79,17.4,805.66,49.2,25.24,364,751,2,49.671074285335095,1,1
2021-09-28T04:36:39Z,79,17.4,805.66,49.2,25.24,364,752,2,49.671074285335095,1,1
2021-09-28T04:36:41Z,79,17.4,805.66,49.2,25.24,364,753,2,49.671074285335095,1,1
2021-09-28T04:36:43Z,79,17.4,800.78,49.2,25.24,364,754,2,48.69719274693643,1,1
2021-09-28T04:36:45Z,79,17.4,800.78,49.2,25.24,364,755,2,48.69719274693643,1,1
2021-09-28T04:36:47Z,79,17.4,800.78,49.2,25.24,364,756,2,48.69719274693643,1,1
2021-09-28T04:36:49Z,79,17.4,800.78,49.33,25.14,365,757,2,48.69719274693643,1,1
2021-09-28T04:36:51Z,79,17.4,805.66,49.33,25.14,365,758,2,49.671074285335095,1,1
2021-09-28T04:36:53Z,79,17.4,805.66,49.33,25.14,365,759,2,49.671074285335095,1,1
2021-09-28T04:36:55Z,78.9,17.4,805.66,49.33,25.14,365,760,2,49.71606573790322,1,1
2021-09-28T04:36:57Z,78.9,17.4,805.66,49.33,25.14,365,761,2,49.71606573790322,1,1
2021-09-28T04:36:59Z,78.9,17.4,805.66,49.33,25.14,365,762,2,49.71606573790322,1,1
2021-09-28T04:37:01Z,78.9,17.4,805.66,49.33,25.14,365,763,2,49.71606573790322,1,1
2021-09-28T04:37:03Z,78.9,17.4,800.78,49.33,25.14,365,764,2,48.74160471293971,1,1
2021-09-28T04:37:05Z,78.9,17.4,800.78,49.33,25.14,365,765,2,48.74160471293971,1,1
2021-09-28T04:37:07Z,78.9,17.4,800.78,49.33,25.14,365,766,2,48.74160471293971,1,1
2021-09-28T04:37:09Z,78.9,17.4,800.78,49.46,25.09,366,767,2,48.74160471293971,1,1
2021-09-28T04:37:11Z,78.9,17.4,800.78,49.46,25.09,366,768,2,48.74160471293971,1,1
2021-09-28T04:37:13Z,78.9,17.4,800.78,49.46,25.09,366,769,2,48.74160471293971,1,1
2021-09-28T04:37:15Z,78.9,17.4,800.78,49.46,25.09,366,770,2,48.74160471293971,1,1
2021-09-28T04:37:17Z,78.9,17.4,800.78,49.46,25.09,366,771,2,48.74160471293971,1,1
2021-09-28T04:37:19Z,78.9,17.4,800.78,49.46,25.09,366,772,2,48.74160471293971,1,1
2021-09-28T04:37:21Z,78.9,17.4,800.78,49.46,25.09,366,773,2,48.74160471293971,1,1
2021-09-28T04:37:23Z,78.9,17.4,800.78,49.46,25.09,366,774,2,48.74160471293971,1,1
2021-09-28T04:37:25Z,78.9,17.4,800.78,49.46,25.09,366,775,2,48.74160471293971,1,1
2021-09-28T04:37:27Z,78.9,17.4,800.78,49.46,25.09,366,776,2,48.74160471293971,1,1
2021-09-28T04:37:29Z,78.9,17.4,800.78,49.46,25.09,366,777,2,48.74160471293971,1,1
2021-09-28T04:37:31Z,78.9,17.4,805.66,49.46,25.09,366,778,2,49.71606573790322,1,1
2021-09-28T04:37:33Z,78.8,17.4,805.66,49.46,25.09,366,779,2,49.76110859282636,1,1
2021-09-28T04:37:35Z,78.9,17.5,805.66,49.46,25.09,366,780,2,49.50379858130185,1,1
2021-09-28T04:37:37Z,78.8,17.4,805.66,49.46,25.09,366,781,2,49.76110859282636,1,1
2021-09-28T04:37:39Z,78.9,17.5,805.66,49.46,25.09,366,782,2,49.50379858130185,1,1
2021-09-28T04:37:41Z,78.9,17.5,805.66,49.46,25.09,366,783,2,49.50379858130185,1,1
2021-09-28T04:37:43Z,78.9,17.5,800.78,49.46,25.09,366,784,2,48.53207154153734,1,1
2021-09-28T04:37:45Z,78.9,17.5,800.78,49.46,25.09,366,785,2,48.53207154153734,1,1
2021-09-28T04:37:47Z,78.9,17.5,800.78,49.46,25.09,366,786,2,48.53207154153734,1,1
2021-09-28T04:37:49Z,78.9,17.5,800.78,49.52,25.07,366,787,2,48.53207154153734,1,1
2021-09-28T04:37:51Z,78.9,17.5,805.66,49.52,25.07,366,788,2,49.50379858130185,1,1
2021-09-28T04:37:53Z,78.8,17.5,805.66,49.52,25.07,366,789,2,49.548867829360944,1,1
2021-09-28T04:37:55Z,78.8,17.5,805.66,49.52,25.07,366,790,2,49.548867829360944,1,1
2021-09-28T04:37:57Z,78.8,17.5,805.66,49.52,25.07,366,791,2,49.548867829360944,1,1
2021-09-28T04:37:59Z,78.8,17.5,805.66,49.52,25.07,366,792,2,49.548867829360944,1,1
2021-09-28T04:38:01Z,78.8,17.5,805.66,49.52,25.07,366,793,2,49.548867829360944,1,1
2021-09-28T04:38:03Z,78.8,17.5,800.78,49.52,25.07,366,794,2,48.5765603010315,1,1
2021-09-28T04:38:05Z,78.8,17.5,800.78,49.52,25.07,366,795,2,48.5765603010315,1,1
2021-09-28T04:38:07Z,78.7,17.5,800.78,49.52,25.07,366,796,2,48.62110007078919,1,1
2021-09-28T04:38:09Z,78.8,17.5,800.78,49.65,25.03,368,797,2,48.5765603010315,1,1
2021-09-28T04:38:11Z,78.8,17.5,805.66,49.65,25.03,368,798,2,49.548867829360944,1,1
2021-09-28T04:38:13Z,78.7,17.5,805.66,49.65,25.03,368,799,2,49.593988753264625,1,1
2021-09-28T04:38:15Z,78.7,17.5,805.66,49.65,25.03,368,800,2,49.593988753264625,1,1
2021-09-28T04:38:17Z,78.7,17.5,805.66,49.65,25.03,368,801,2,49.593988753264625,1,1
2021-09-28T04:38:19Z,78.7,17.5,805.66,49.65,25.03,368,802,2,49.593988753264625,1,1
2021-09-28T04:38:21Z,78.7,17.5,805.66,49.65,25.03,368,803,2,49.593988753264625,1,1
2021-09-28T04:38:23Z,78.7,17.5,800.78,49.65,25.03,368,804,2,48.62110007078919,1,1
2021-09-28T04:38:25Z,78.7,17.5,800.78,49.65,25.03,368,805,2,48.62110007078919,1,1
2021-09-28T04:38:27Z,78.7,17.5,800.78,49.65,25.03,368,806,2,48.62110007078919,1,1
2021-09-28T04:38:29Z,78.7,17.5,805.66,49.65,25.06,368,807,2,49.593988753264625,1,1
2021-09-28T04:38:31Z,78.7,17.5,800.78,49.65,25.06,368,808,2,48.62110007078919,1,1
2021-09-28T04:38:33Z,78.7,17.5,805.66,49.65,25.06,368,809,2,49.593988753264625,1,1
2021-09-28T04:38:35Z,78.7,17.5,805.66,49.65,25.06,368,810,2,49.593988753264625,1,1
2021-09-28T04:38:37Z,78.7,17.5,805.66,49.65,25.06,368,811,2,49.593988753264625,1,1
2021-09-28T04:38:39Z,78.7,17.5,805.66,49.65,25.06,368,812,2,49.593988753264625,1,1
2021-09-28T04:38:41Z,78.7,17.5,805.66,49.65,25.06,368,813,2,49.593988753264625,1,1
2021-09-28T04:38:43Z,78.7,17.5,800.78,49.65,25.06,368,814,2,48.62110007078919,1,1
2021-09-28T04:38:45Z,78.7,17.5,800.78,49.65,25.06,368,815,2,48.62110007078919,1,1
2021-09-28T04:38:47Z,78.7,17.5,800.78,49.65,25.06,368,816,2,48.62110007078919,1,1
2021-09-28T04:38:49Z,78.7,17.5,800.78,49.62,25.11,371,817,2,48.62110007078919,1,1
2021-09-28T04:38:51Z,78.6,17.5,800.78,49.62,25.11,371,818,2,48.66569094239478,1,1
2021-09-28T04:38:53Z,78.6,17.5,805.66,49.62,25.11,371,819,2,49.63916144579224,1,1
2021-09-28T04:38:55Z,78.7,17.5,805.66,49.62,25.11,371,820,2,49.593988753264625,1,1
2021-09-28T04:38:57Z,78.7,17.5,805.66,49.62,25.11,371,821,2,49.593988753264625,1,1
2021-09-28T04:38:59Z,78.7,17.5,805.66,49.62,25.11,371,822,2,49.593988753264625,1,1
2021-09-28T04:39:01Z,78.6,17.5,805.66,49.62,25.11,371,823,2,49.63916144579224,1,1
2021-09-28T04:39:03Z,78.7,17.5,800.78,49.62,25.11,371,824,2,48.62110007078919,1,1
2021-09-28T04:39:05Z,78.6,17.5,800.78,49.62,25.11,371,825,2,48.66569094239478,1,1
2021-09-28T04:39:07Z,78.6,17.5,800.78,49.62,25.11,371,826,2,48.66569094239478,1,1
2021-09-28T04:39:09Z,78.6,17.5,800.78,49.52,25.16,370,827,2,48.66569094239478,1,1
2021-09-28T04:39:11Z,78.6,17.5,800.78,49.52,25.16,370,828,2,48.66569094239478,1,1
2021-09-28T04:39:13Z,78.6,17.5,805.66,49.52,25.16,370,829,2,49.63916144579224,1,1
2021-09-28T04:39:15Z,78.6,17.5,805.66,49.52,25.16,370,830,2,49.63916144579224,1,1
2021-09-28T04:39:17Z,78.6,17.5,805.66,49.52,25.16,370,831,2,49.63916144579224,1,1
2021-09-28T04:39:19Z,78.6,17.5,805.66,49.52,25.16,370,832,2,49.63916144579224,1,1
2021-09-28T04:39:21Z,78.6,17.5,805.66,49.52,25.16,370,833,2,49.63916144579224,1,1
2021-09-28T04:39:23Z,78.6,17.5,800.78,49.52,25.16,370,834,2,48.66569094239478,1,1
2021-09-28T04:39:25Z,78.6,17.5,800.78,49.52,25.16,370,835,2,48.66569094239478,1,1
2021-09-28T04:39:27Z,78.7,17.6,800.78,49.52,25.16,370,836,2,48.411662734450495,1,1
2021-09-28T04:39:29Z,78.6,17.5,800.78,49.43,25.21,373,837,2,48.66569094239478,1,1
2021-09-28T04:39:31Z,78.6,17.5,805.66,49.43,25.21,373,838,2,49.63916144579224,1,1
2021-09-28T04:39:33Z,78.6,17.5,805.66,49.43,25.21,373,839,2,49.63916144579224,1,1
2021-09-28T04:39:35Z,78.6,17.5,805.66,49.43,25.21,373,840,2,49.63916144579224,1,1
2021-09-28T04:39:37Z,78.5,17.5,805.66,49.43,25.21,373,841,2,49.6843859999498,1,1
2021-09-28T04:39:39Z,78.5,17.5,805.66,49.43,25.21,373,842,2,49.6843859999498,1,1
2021-09-28T04:39:41Z,78.6,17.5,805.66,49.43,25.21,373,843,2,49.63916144579224,1,1
2021-09-28T04:39:43Z,78.5,17.5,800.78,49.43,25.21,373,844,2,48.71033300765635,1,1
2021-09-28T04:39:45Z,78.5,17.5,800.78,49.43,25.21,373,845,2,48.71033300765635,1,1
2021-09-28T04:39:47Z,78.6,17.6,800.78,49.43,25.21,373,846,2,48.4562793092234,1,1
2021-09-28T04:39:49Z,78.6,17.5,800.78,49.33,25.26,371,847,2,48.66569094239478,1,1
2021-09-28T04:39:51Z,78.6,17.6,800.78,49.33,25.26,371,848,2,48.4562793092234,1,1
2021-09-28T04:39:53Z,78.6,17.6,805.66,49.33,25.26,371,849,2,49.42701741325061,1,1
2021-09-28T04:39:55Z,78.5,17.5,805.66,49.33,25.26,371,850,2,49.6843859999498,1,1
2021-09-28T04:39:57Z,78.5,17.5,805.66,49.33,25.26,371,851,2,49.6843859999498,1,1
2021-09-28T04:39:59Z,78.6,17.6,805.66,49.33,25.26,371,852,2,49.42701741325061,1,1
2021-09-28T04:40:01Z,78.6,17.6,805.66,49.33,25.26,371,853,2,49.42701741325061,1,1
2021-09-28T04:40:03Z,78.6,17.6,800.78,49.33,25.26,371,854,2,48.4562793092234,1,1
2021-09-28T04:40:05Z,78.6,17.6,800.78,49.33,25.26,371,855,2,48.4562793092234,1,1
2021-09-28T04:40:07Z,78.5,17.5,800.78,49.33,25.26,371,856,2,48.71033300765635,1,1
2021-09-28T04:40:09Z,78.5,17.6,800.78,49.2,25.31,374,857,2,48.50094725724976,1,1
2021-09-28T04:40:11Z,78.5,17.6,805.66,49.2,25.31,374,858,2,49.47226818789082,1,1
2021-09-28T04:40:13Z,78.5,17.6,805.66,49.2,25.31,374,859,2,49.47226818789082,1,1
2021-09-28T04:40:15Z,78.4,17.5,805.66,49.2,25.31,374,860,2,49.72966250897042,1,1
2021-09-28T04:40:17Z,78.5,17.6,805.66,49.2,25.31,374,861,2,49.47226818789082,1,1
2021-09-28T04:40:19Z,78.4,17.5,805.66,49.2,25.31,374,862,2,49.72966250897042,1,1
2021-09-28T04:40:21Z,78.4,17.5,805.66,49.2,25.31,374,863,2,49.72966250897042,1,1
2021-09-28T04:40:23Z,78.5,17.6,800.78,49.2,25.31,374,864,2,48.50094725724976,1,1
2021-09-28T04:40:25Z,78.5,17.6,800.78,49.2,25.31,374,865,2,48.50094725724976,1,1
2021-09-28T04:40:27Z,78.4,17.5,800.78,49.2,25.31,374,866,2,48.75502635860625,1,1
2021-09-28T04:40:29Z,78.5,17.6,800.78,49.07,25.36,374,867,2,48.50094725724976,1,1
2021-09-28T04:40:31Z,78.5,17.6,800.78,49.07,25.36,374,868,2,48.50094725724976,1,1
2021-09-28T04:40:33Z,78.5,17.6,800.78,49.07,25.36,374,869,2,48.50094725724976,1,1
2021-09-28T04:40:35Z,78.4,17.5,800.78,49.07,25.36,374,870,2,48.75502635860625,1,1
2021-09-28T04:40:37Z,78.5,17.6,800.78,49.07,25.36,374,871,2,48.50094725724976,1,1
2021-09-28T04:40:39Z,78.4,17.5,800.78,49.07,25.36,374,872,2,48.75502635860625,1,1
2021-09-28T04:40:41Z,78.5,17.6,800.78,49.07,25.36,374,873,2,48.50094725724976,1,1
2021-09-28T04:40:43Z,78.4,17.5,800.78,49.07,25.36,374,874,2,48.75502635860625,1,1
2021-09-28T04:40:45Z,78.4,17.5,800.78,49.07,25.36,374,875,2,48.75502635860625,1,1
2021-09-28T04:40:47Z,78.4,17.5,800.78,49.07,25.36,374,876,2,48.75502635860625,1,1
2021-09-28T04:40:49Z,78.4,17.5,800.78,49.07,25.36,374,877,2,48.75502635860625,1,1
2021-09-28T04:40:51Z,78.4,17.5,800.78,49.07,25.36,374,878,2,48.75502635860625,1,1
